Order,Family,Genus,Scientific name,Survival,Age at first breeding,Max longevity,Range centroid of latitude,Body mass,Mean clutch size,Freshwater,Marine,Terrestrial,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Diet,Nocturnal,Forest
PASSERIFORMES,Vireonidae,Vireo,Vireo gundlachii,NA,NA,NA,21.62,12.9,3,0,0,y,0,700,Not a Migrant,223000,Omnivore,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus erythropygius,NA,NA,NA,22.11,10.8,3,0,0,y,0,0,Not a Migrant,2480000,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus albifrons,NA,NA,NA,20.8,NA,NA,0,0,y,0,0,Not a Migrant,163000,NA,0,0
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus igneus,NA,NA,NA,1.12,15,2,0,0,y,0,0,Not a Migrant,4500000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus cinmomeus,NA,NA,NA,20.24,8.6,3,0,0,y,0,0,Not a Migrant,13100000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus solaris,NA,NA,3.916666667,22.67,14.5,3,0,0,y,0,0,Altitudil Migrant,4940000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus montanus,NA,NA,NA,1.87,NA,NA,0,0,y,0,0,Altitudil Migrant,2330000,NA,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus miniatus,NA,NA,NA,-1.83,16.26,NA,0,0,y,0,0,Not a Migrant,798000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus brevirostris,NA,NA,NA,25.1,16.49,NA,0,0,y,0,0,Altitudil Migrant,3360000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus lansbergei,NA,NA,NA,-8.61,16.26,NA,0,0,y,0,0,Not a Migrant,66100,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus ethologus,NA,NA,NA,29.06,18.97,3.5,0,0,y,0,0,Full Migrant,10100000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus flammeus,NA,NA,NA,16.07,23.3,2.5,0,0,y,0,0,Not a Migrant,19300000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus divaricatus,NA,NA,NA,43.67,24.6,NA,0,0,y,0,0,Full Migrant,3110000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus tegimae,NA,NA,NA,32.8,16.26,NA,0,0,y,0,0,Not a Migrant,450000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus cantonensis,NA,NA,NA,27.98,16.26,NA,0,0,y,0,1200,Full Migrant,2330000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Pericrocotus,Pericrocotus roseus,NA,NA,NA,25.53,19.2,3.5,0,0,y,0,0,Full Migrant,3630000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci caeruleogrisea,NA,NA,NA,-4.98,138.17,1,0,0,y,0,0,Not a Migrant,1240000,Omnivore,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci longicauda,NA,NA,NA,-5.56,101,1,0,0,y,1300,3700,Not a Migrant,395000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci temminckii,NA,NA,NA,-1.6,67.96,NA,0,0,y,0,0,Not a Migrant,341000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci bicolor,NA,NA,NA,-2.18,67.96,2,0,0,y,0,700,Not a Migrant,504000,Omnivore,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci maxima,NA,NA,NA,-26.11,127,2.5,0,0,y,0,0,Nomadic,8180000,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Coraci,Coraci lineata,NA,NA,NA,-13.9,76.01,1.5,0,0,y,0,0,Not a Migrant,6370000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci boyeri,NA,NA,NA,-5.33,66.4,1,0,0,y,0,0,Not a Migrant,1260000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci novaehollandiae,NA,NA,9,-25.69,118,2.5,0,0,y,0,0,Full Migrant,11000000,Omnivore,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci fortis,NA,NA,NA,-3.42,67.96,NA,0,0,y,0,1500,Not a Migrant,9100,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci persota,NA,NA,NA,-8.87,67.96,NA,0,0,y,0,0,Not a Migrant,531000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci welchmani,NA,NA,NA,-7.69,140,NA,0,0,y,0,0,Not a Migrant,341000,NA,NA,1
PASSERIFORMES,Campephagidae,Coraci,Coraci caledonica,NA,NA,NA,-19.81,NA,NA,0,0,y,0,0,Not a Migrant,565000,Omnivore,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci striata,NA,NA,NA,2.89,111,NA,0,0,y,0,0,Not a Migrant,6440000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci payensis,NA,NA,NA,10.79,NA,NA,0,0,y,0,0,Not a Migrant,65200,NA,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci javensis,NA,NA,NA,20.34,67.96,2,0,0,y,0,0,Not a Migrant,13500000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci macei,NA,NA,NA,20.18,67.96,2.5,0,0,y,0,0,Not a Migrant,3300000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci dobsoni,NA,NA,NA,12.3,NA,NA,0,0,y,0,0,Not a Migrant,10100,NA,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci schistacea,NA,NA,NA,-1.71,67.96,NA,1,0,y,0,0,Not a Migrant,26300,Omnivore,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci leucopygia,NA,NA,NA,-2.15,67.96,NA,1,0,y,0,0,Not a Migrant,434000,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Coraci,Coraci larvata,NA,NA,NA,0.2,67.96,NA,0,0,y,0,0,Not a Migrant,2810000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Coraci,Coraci papuensis,NA,NA,NA,-21.34,63.45,2.5,0,0,y,0,0,Not a Migrant,12300000,Omnivore,0,0
PASSERIFORMES,Campephagidae,Coraci,Coraci atriceps,NA,NA,NA,-1.16,139,NA,0,0,y,0,0,Not a Migrant,170000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Ceblepyris,Ceblepyris cucullatus,NA,NA,NA,-11.77,47.2,1,0,0,y,0,0,Not a Migrant,3400,NA,NA,1
PASSERIFORMES,Campephagidae,Ceblepyris,Ceblepyris cinereus,NA,NA,NA,-19.15,NA,NA,0,0,y,0,0,Not a Migrant,689000,NA,0,1
PASSERIFORMES,Campephagidae,Ceblepyris,Ceblepyris graueri,NA,NA,NA,-0.5,67.96,NA,0,0,y,1150,1900,Not a Migrant,99600,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Ceblepyris,Ceblepyris pectoralis,NA,NA,NA,-4,54.4,1.5,0,0,y,0,0,Not a Migrant,17500000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Ceblepyris,Ceblepyris caesius,NA,NA,NA,-7.94,47.29,1.5,1,0,y,0,0,Not a Migrant,12000000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Campephaga,Campephaga flava,NA,NA,NA,-11.66,32.3,2,0,0,y,0,0,Not a Migrant,10100000,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Campephaga,Campephaga petiti,NA,NA,NA,-0.86,31.34,NA,0,0,y,0,0,Not a Migrant,3090000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Campephaga,Campephaga phoenicea,NA,NA,NA,8.33,27.1,2,0,0,y,0,0,Full Migrant,8260000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Campephaga,Campephaga quiscali,NA,NA,NA,-1.92,34.5,2,0,0,y,1000,2000,Not a Migrant,9560000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lobotos,Lobotos lobatus,NA,NA,NA,6.49,33.1,NA,0,0,y,0,700,Not a Migrant,432000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lobotos,Lobotos oriolinus,NA,NA,NA,1.31,30.67,NA,0,0,y,0,1300,Not a Migrant,1790000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Campochaera,Campochaera sloetii,NA,NA,NA,-4.55,41,NA,0,0,y,0,0,Not a Migrant,544000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Malindangia,Malindangia mcgregori,NA,NA,NA,7.52,42.6,NA,0,0,y,1000,1900,Not a Migrant,81500,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma ale,NA,NA,NA,-21.57,82.4,NA,0,0,y,0,0,Not a Migrant,12300,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma ostentum,NA,NA,NA,10.58,67.96,2.5,0,0,y,0,1100,Not a Migrant,41100,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma coerulescens,NA,NA,NA,15.74,62.84,NA,0,0,y,0,1000,Not a Migrant,214000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma montanum,NA,NA,NA,-4.99,79.22,NA,0,0,y,0,0,Not a Migrant,826000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma dohertyi,NA,NA,NA,-8.93,67.96,NA,0,0,y,200,1700,Not a Migrant,111000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma dispar,NA,NA,NA,-6.85,67.96,NA,0,0,y,0,1400,Not a Migrant,4800,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma schisticeps,NA,NA,NA,-4.72,52.8,NA,0,0,y,0,0,Not a Migrant,781000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma ceramense,NA,NA,NA,-3.12,47.9,NA,0,0,y,0,0,Not a Migrant,94500,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma mindanense,NA,NA,NA,11.98,58.7,NA,0,0,y,0,1000,Not a Migrant,831000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma salomonis,NA,NA,NA,-10.55,60.92,1,0,0,y,0,0,Full Migrant,4300,NA,NA,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma holopolium,NA,NA,NA,-7.74,48.9,NA,0,0,y,0,950,Not a Migrant,162000,NA,NA,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma pygmaeum,NA,NA,NA,-8.28,NA,NA,0,0,y,0,0,Not a Migrant,6800,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma morio,NA,NA,NA,-2.08,58.1,NA,0,0,y,0,0,Not a Migrant,560000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma incertum,NA,NA,NA,-4.56,58.89,NA,0,0,y,0,0,Not a Migrant,935000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma remotum,NA,NA,NA,-6.14,NA,NA,0,0,y,0,0,Full Migrant,659000,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma sula,NA,NA,NA,-1.88,67.96,NA,0,0,y,0,0,Not a Migrant,13300,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma tenuirostre,NA,NA,6.2,-16.67,NA,NA,0,0,y,0,0,Full Migrant,13000000,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma grayi,NA,NA,NA,0.85,NA,NA,0,0,y,0,0,Full Migrant,56900,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma obiense,NA,NA,NA,-1.47,NA,NA,0,0,y,0,0,Full Migrant,33200,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma meyerii,NA,NA,NA,-0.95,NA,NA,0,0,y,0,0,Full Migrant,11100,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma rostratum,NA,NA,NA,-11.36,NA,NA,0,0,y,0,0,Not a Migrant,390,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma mocha,NA,NA,NA,7.46,NA,NA,0,0,y,0,0,Full Migrant,1500,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma nesiotis,NA,NA,NA,9.54,NA,NA,0,0,y,0,0,Not a Migrant,160,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma insperatum,NA,NA,NA,6.88,NA,NA,0,0,y,0,0,Not a Migrant,1700,NA,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma melas,NA,NA,NA,-5.32,59.39,NA,0,0,y,0,0,Not a Migrant,1300000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Edolisoma,Edolisoma parvulum,NA,NA,NA,0.92,67.96,NA,0,0,y,0,0,Not a Migrant,37800,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Celebesica,Celebesica abbotti,NA,NA,NA,-1.95,67.96,NA,0,0,y,0,0,Not a Migrant,204000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Cyanograucalus,Cyanograucalus azureus,NA,NA,NA,2.64,46.1,NA,0,0,y,0,0,Not a Migrant,4290000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage maculosa,NA,NA,NA,-16.61,30.3,1.5,0,0,y,0,0,Not a Migrant,2100000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage sharpei,NA,NA,NA,-13.74,28.63,1,0,0,y,200,600,Not a Migrant,4800,Omnivore,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage sueurii,NA,NA,3.075027382,-5.46,26,2,1,0,y,0,1630,Not a Migrant,1460000,Invertebrate,0,0
PASSERIFORMES,Campephagidae,Lalage,Lalage leucopyga,NA,NA,NA,-18.5,24.3,2,0,0,y,0,0,Not a Migrant,715000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage tricolor,NA,NA,3.076712329,-25.5,25,2,0,0,y,0,0,Full Migrant,10300000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage aurea,NA,NA,NA,0.62,32,NA,0,0,y,0,0,Not a Migrant,67600,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage atrovirens,NA,NA,NA,-3.22,33,NA,0,0,y,0,0,Not a Migrant,589000,FruiNect,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage leucoptera,NA,NA,NA,-0.94,NA,NA,0,0,y,0,0,Not a Migrant,3600,NA,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage moesta,NA,NA,NA,-7.58,29.52,NA,0,0,y,0,0,Not a Migrant,13500,FruiNect,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage leucomela,NA,NA,4.82739726,-15.63,29.25,1,0,0,y,0,0,Not a Migrant,6630000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage conjuncta,NA,NA,NA,-1.43,NA,NA,0,0,y,0,0,Not a Migrant,380,NA,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage melanoleuca,NA,NA,NA,15.61,46.8,NA,0,0,y,0,0,Not a Migrant,237000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage minor,NA,NA,NA,8.44,NA,NA,0,0,y,0,0,Not a Migrant,252000,NA,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage nigra,NA,NA,5.833333333,2.62,28.4,2.5,0,0,y,0,0,Not a Migrant,7010000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage leucopygialis,NA,NA,NA,-2.16,29.52,NA,0,0,y,0,0,Not a Migrant,534000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage melaschistos,NA,NA,NA,27.04,43,3,0,0,y,0,0,Full Migrant,8370000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage melanoptera,NA,NA,NA,20.13,29.39,2.5,0,0,y,0,0,Full Migrant,3500000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage polioptera,NA,NA,NA,15.45,35.8,2.5,0,0,y,0,0,Not a Migrant,1650000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage fimbriata,NA,NA,NA,0.33,29.3,2,0,0,y,0,0,Not a Migrant,4140000,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage typica,NA,NA,NA,-20.42,42.9,2,0,0,y,250,824,Not a Migrant,190,Invertebrate,0,1
PASSERIFORMES,Campephagidae,Lalage,Lalage newtoni,NA,NA,NA,-20.96,67.96,NA,0,0,y,1000,1800,Not a Migrant,34,Invertebrate,0,1
PASSERIFORMES,Rhagologidae,Rhagologus,Rhagologus leucostigma,NA,NA,NA,-5.11,26.8,NA,0,0,y,1500,2550,Not a Migrant,550000,FruiNect,0,1
PASSERIFORMES,Artamidae,Peltops,Peltops blainvillii,NA,NA,NA,-4.86,30,NA,1,0,y,0,0,Not a Migrant,1050000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Peltops,Peltops montanus,NA,NA,NA,-5.25,31.6,NA,0,0,y,0,0,Not a Migrant,745000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Strepera,Strepera fuliginosa,NA,NA,24.0279299,-41.94,375.46,3,0,0,y,0,0,Altitudil Migrant,134000,Omnivore,0,1
PASSERIFORMES,Artamidae,Strepera,Strepera graculi,NA,NA,24.1,-27.98,298.86,2.5,0,0,y,0,0,Not a Migrant,3480000,Omnivore,0,1
PASSERIFORMES,Artamidae,Strepera,Strepera versicolor,NA,NA,19.62191781,-32.07,395.47,2.5,0,0,y,0,0,Full Migrant,4910000,Omnivore,0,0
PASSERIFORMES,Artamidae,Melloria,Melloria quoyi,NA,NA,6,-9.32,168,3.5,0,0,y,0,0,Not a Migrant,4420000,Omnivore,0,1
PASSERIFORMES,Artamidae,Gymnorhi,Gymnorhi tibicen,NA,1.5,23.8,-26.45,284.87,3.5,0,0,y,0,0,Not a Migrant,10500000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Cracticus,Cracticus cassicus,NA,NA,NA,-5.39,142,2.5,0,0,y,0,0,Not a Migrant,1450000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Cracticus,Cracticus louisiadensis,NA,NA,NA,-11.51,136.45,NA,0,0,y,0,0,Not a Migrant,1100,Invertebrate,0,1
PASSERIFORMES,Artamidae,Cracticus,Cracticus nigrogularis,NA,NA,22.15616438,-24.93,128,3,0,0,y,0,0,Not a Migrant,9280000,Omnivore,0,0
PASSERIFORMES,Artamidae,Cracticus,Cracticus torquatus,NA,NA,20.16712329,-27.75,82.88,3,0,0,y,0,0,Not a Migrant,8870000,Omnivore,0,1
PASSERIFORMES,Artamidae,Cracticus,Cracticus argenteus,NA,NA,NA,-14.31,NA,NA,0,0,y,0,0,Not a Migrant,689000,NA,0,1
PASSERIFORMES,Artamidae,Cracticus,Cracticus mentalis,NA,NA,NA,-11.87,77,3,0,0,y,0,0,Not a Migrant,690000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Artamus,Artamus persotus,NA,NA,NA,-25.72,34.6,2.5,1,0,y,0,0,Full Migrant,9380000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus superciliosus,NA,2,NA,-25.72,35.5,2.5,1,0,y,0,0,Full Migrant,8880000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus cyanopterus,NA,NA,8.194520548,-29.53,34.6,3.5,0,0,y,0,0,Full Migrant,7450000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus cinereus,NA,NA,NA,-24.9,35.6,3,0,0,y,0,0,Full Migrant,10500000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus minor,NA,NA,NA,-24.04,16,2.5,0,0,y,0,0,Full Migrant,7980000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus maximus,NA,NA,NA,-5.25,58.2,NA,0,0,y,0,0,Not a Migrant,681000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Artamus,Artamus leucoryn,NA,NA,4,-16.58,41.69,3.5,1,0,y,0,0,Full Migrant,30100000,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus mentalis,NA,NA,NA,-17.44,41.9,2.5,1,0,y,0,0,Not a Migrant,80900,Invertebrate,0,0
PASSERIFORMES,Artamidae,Artamus,Artamus insignis,NA,NA,NA,-5.21,51.3,NA,0,0,y,0,0,Not a Migrant,127000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Artamus,Artamus mochus,NA,NA,NA,-2.06,43.61,NA,1,0,y,0,0,Not a Migrant,526000,Invertebrate,0,1
PASSERIFORMES,Artamidae,Artamus,Artamus fuscus,NA,NA,NA,19.83,39.8,2.5,0,0,y,0,0,Full Migrant,9310000,Invertebrate,0,0
PASSERIFORMES,Machaerirhynchidae,Machaerirhynchus,Machaerirhynchus flaviventer,NA,NA,12,-6.61,10.32,2,0,0,y,0,0,Not a Migrant,2310000,Invertebrate,0,1
PASSERIFORMES,Machaerirhynchidae,Machaerirhynchus,Machaerirhynchus nigripectus,NA,NA,NA,-5.27,12,2,0,0,y,0,0,Not a Migrant,706000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Newtonia,Newtonia archboldi,NA,NA,NA,-23.65,7.8,NA,0,0,y,0,0,Not a Migrant,114000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Newtonia,Newtonia brunneicauda,NA,NA,NA,-19.28,10.1,NA,0,0,y,0,0,Not a Migrant,689000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Newtonia,Newtonia fanovae,NA,NA,NA,-19.2,12.7,NA,0,0,y,100,900,Not a Migrant,147000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Newtonia,Newtonia amphichroa,NA,NA,NA,-18.83,12.3,NA,0,0,y,0,0,Not a Migrant,336000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Tylas,Tylas eduardi,NA,NA,NA,-18.97,46.8,2,0,0,y,0,1800,Not a Migrant,497000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Calicalicus,Calicalicus madagascariensis,NA,NA,NA,-18.07,16.39,2,0,0,y,0,0,Not a Migrant,619000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Calicalicus,Calicalicus rufocarpalis,NA,NA,NA,-24.22,16.8,NA,0,0,y,0,100,Not a Migrant,16700,Invertebrate,0,0
PASSERIFORMES,Vangidae,Hypositta,Hypositta corallirostris,NA,NA,NA,-18.39,14.1,NA,0,0,y,0,0,Not a Migrant,292000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Leptopterus,Leptopterus chabert,NA,NA,NA,-19.38,19.6,3,0,0,y,0,0,Not a Migrant,689000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Cyanolanius,Cyanolanius comorensis,NA,NA,NA,-11.91,22.3,NA,0,0,y,0,0,Not a Migrant,2000,NA,NA,1
PASSERIFORMES,Vangidae,Cyanolanius,Cyanolanius madagascarinus,NA,NA,NA,-18.63,NA,NA,0,0,y,0,0,Not a Migrant,655000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Mystacornis,Mystacornis crossleyi,NA,NA,NA,-18.74,24.5,3,0,0,y,0,0,Not a Migrant,290000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Pseudobias,Pseudobias wardi,NA,NA,NA,-19.06,12.7,NA,0,0,y,0,1500,Not a Migrant,275000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Vanga,Vanga curvirostris,NA,NA,NA,-19.34,64.17,2.5,0,0,y,0,0,Not a Migrant,689000,Omnivore,0,1
PASSERIFORMES,Vangidae,Schetba,Schetba rufa,NA,NA,NA,-18.71,37.3,NA,0,0,y,0,0,Not a Migrant,646000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Euryceros,Euryceros prevostii,NA,NA,NA,-16.06,96.93,NA,0,0,y,0,1000,Not a Migrant,16200,Invertebrate,0,1
PASSERIFORMES,Vangidae,Xenopirostris,Xenopirostris polleni,NA,NA,NA,-19.94,61.5,2,0,0,y,400,2000,Not a Migrant,132000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Xenopirostris,Xenopirostris xenopirostris,NA,NA,NA,-24.12,59.5,2,0,0,y,0,0,Not a Migrant,99400,Invertebrate,0,1
PASSERIFORMES,Vangidae,Xenopirostris,Xenopirostris damii,NA,NA,NA,-15.91,65,NA,0,0,y,0,150,Not a Migrant,28000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Oriolia,Oriolia bernieri,NA,NA,NA,-15.83,52,NA,0,0,y,0,900,Not a Migrant,48900,Invertebrate,0,1
PASSERIFORMES,Vangidae,Falculea,Falculea palliata,NA,NA,NA,-19.63,111,4,0,0,y,0,0,Not a Migrant,595000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Artamella,Artamella viridis,NA,NA,NA,-19.05,48.8,3,0,0,y,0,0,Not a Migrant,689000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops plumatus,83,NA,NA,-1.63,33.78,4,0,0,y,0,1900,Not a Migrant,22200000,Invertebrate,0,0
PASSERIFORMES,Vangidae,Prionops,Prionops poliolophus,NA,NA,NA,-1.8,49,1,0,0,y,1200,2200,Not a Migrant,70300,Invertebrate,0,0
PASSERIFORMES,Vangidae,Prionops,Prionops alberti,NA,NA,NA,-2.31,61.3,NA,0,0,y,1400,2474,Not a Migrant,77000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops caniceps,NA,NA,NA,6.94,48.18,NA,0,0,y,0,1450,Not a Migrant,1430000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops rufiventris,NA,NA,NA,0.56,NA,NA,0,0,y,0,1450,Not a Migrant,2300000,NA,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops retzii,85,NA,NA,-14.02,50.11,3.5,0,0,y,0,1900,Not a Migrant,6390000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops gabela,NA,NA,NA,-10.6,46.37,NA,0,0,y,300,300,Not a Migrant,6400,Invertebrate,0,1
PASSERIFORMES,Vangidae,Prionops,Prionops scopifrons,NA,NA,NA,-12.3,29.4,3,0,0,y,0,500,Not a Migrant,1940000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Hemipus,Hemipus picatus,NA,NA,NA,16.08,8.98,2.5,0,0,y,0,0,Not a Migrant,14200000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Hemipus,Hemipus hirundiceus,NA,NA,4.666666667,0.36,10.2,2,0,0,y,0,0,Not a Migrant,4120000,Invertebrate,0,1
PASSERIFORMES,Vangidae,Tephrodornis,Tephrodornis sylvicola,NA,NA,NA,13.21,37.8,3,0,0,y,0,1850,Altitudil Migrant,266000,NA,NA,1
PASSERIFORMES,Vangidae,Tephrodornis,Tephrodornis virgatus,NA,NA,NA,14.61,NA,NA,0,0,y,0,1850,Altitudil Migrant,13100000,NA,0,1
PASSERIFORMES,Vangidae,Tephrodornis,Tephrodornis pondicerianus,NA,NA,6.25,21.48,20.2,3,0,0,y,0,400,Not a Migrant,8810000,Invertebrate,0,1
